RestaurantID,RestaurantName,City,State,OrderID,OrderDate,OrderType,PaymentMethod,CustomerID,Gender,AgeGroup,ItemID,ItemName,Category,Quantity,UnitPrice,Discount,TotalPrice,NetPrice,CostPrice,Profit
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O271079,2024-11-14,Dine-in,Card,C12071,Female,Under 18,I08,Sprite,Beverage,1,40,10,40,30,20,10
R104,McDonald's Delhi,Delhi,Delhi,O273691,2024-11-26,Delivery,Cash,C18507,Male,26–35,I18,Chicken Nuggets,Sides,3,120,10,360,350,70,140
R100,McDonald's Gurugram,Gurugram,Haryana,O282253,2024-11-04,Dine-in,Cash,C18692,Female,18–25,I17,Paneer Wrap,Burger,3,120,15,360,345,65,150
R105,McDonald's Delhi,Delhi,Delhi,O268673,2024-09-08,Dine-in,App,C19587,Male,Under 18,I19,Veg Pizza McPuff,Sides,1,42,0,42,42,22,20
R105,McDonald's Delhi,Delhi,Delhi,O273202,2024-10-25,Delivery,App,C15555,Male,60+,I20,Chocolate Shake,Beverage,1,100,5,100,95,60,35
R101,McDonald's Noida,Noida,Uttar Pradesh,O229022,2024-12-08,Takeaway,Cash,C12522,Male,26–35,I03,McAloo Tikki,Burger,2,55,20,110,90,30,30
R110,McDonald's Gurugram,Gurugram,Haryana,O290201,2025-01-10,Delivery,App,C11651,Other,18–25,I06,Fries - Large,Fries,3,80,5,240,235,35,130
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O206904,2024-07-31,Takeaway,Card,C14724,Male,26–35,I11,Soft Serve Cone,Dessert,1,30,10,30,20,10,10
R100,McDonald's Jammu,Jammu,Jammu and Kashmir,O212821,2024-06-12,Delivery,Cash,C16488,Male,Under 18,I01,Veg Maharaja Mac,Burger,3,170,20,510,490,100,190
R109,McDonald's Gurugram,Gurugram,Haryana,O200255,2024-05-10,Takeaway,App,C19701,Male,60+,I19,Veg Pizza McPuff,Sides,2,42,20,84,64,22,20
R108,McDonald's Delhi,Delhi,Delhi,O227495,2024-11-27,Delivery,App,C10655,Other,26–35,I06,Fries - Large,Fries,2,80,20,160,140,35,70
R108,McDonald's Amritsar,Amritsar,Punjab,O262470,2024-11-26,Takeaway,Card,C14754,Male,60+,I10,McFlurry,Dessert,1,90,10,90,80,60,20
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O279357,2024-05-19,Dine-in,Cash,C14057,Male,18–25,I13,Masala Wedges,Sides,2,65,10,130,120,35,50
R101,McDonald's Jaipur,Jaipur,Rajasthan,O267428,2024-08-06,Delivery,Cash,C15693,Male,36–45,I18,Chicken Nuggets,Sides,2,120,5,240,235,70,95
R103,McDonald's Jammu,Jammu,Jammu and Kashmir,O284682,2024-08-27,Delivery,Card,C16040,Female,26–35,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O229199,2024-06-20,Takeaway,Card,C19429,Male,60+,I19,Veg Pizza McPuff,Sides,1,42,0,42,42,22,20
R110,McDonald's Noida,Noida,Uttar Pradesh,O213522,2025-03-29,Takeaway,App,C19568,Female,26–35,I07,Coca-Cola,Beverage,3,40,15,120,105,20,45
R104,McDonald's Dehradun,Dehradun,Uttarakhand,O266944,2024-07-06,Delivery,Card,C11569,Male,18–25,I17,Paneer Wrap,Burger,2,120,15,240,225,65,95
R101,McDonald's Delhi,Delhi,Delhi,O266131,2024-08-26,Delivery,Card,C15619,Female,18–25,I10,McFlurry,Dessert,3,90,0,270,270,60,90
R108,McDonald's Chandigarh,Chandigarh,Chandigarh,O288294,2025-03-20,Dine-in,App,C17554,Male,60+,I05,Fries - Regular,Fries,1,50,15,50,35,22,13
R107,McDonald's Noida,Noida,Uttar Pradesh,O289292,2024-05-31,Takeaway,Card,C10677,Female,26–35,I18,Chicken Nuggets,Sides,1,120,10,120,110,70,40
R107,McDonald's Amritsar,Amritsar,Punjab,O227377,2024-11-30,Takeaway,App,C15702,Male,Under 18,I01,Veg Maharaja Mac,Burger,1,170,20,170,150,100,50
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O238169,2024-08-20,Delivery,App,C10878,Female,36–45,I08,Sprite,Beverage,2,40,15,80,65,20,25
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O274856,2025-03-15,Delivery,Card,C18986,Female,Under 18,I11,Soft Serve Cone,Dessert,1,30,10,30,20,10,10
R108,McDonald's Gurugram,Gurugram,Haryana,O221024,2024-06-10,Delivery,App,C10591,Other,18–25,I06,Fries - Large,Fries,3,80,5,240,235,35,130
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O270803,2024-07-20,Dine-in,Cash,C19040,Male,60+,I14,McPuff,Sides,3,42,0,126,126,20,66
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O293186,2024-11-23,Delivery,Card,C10636,Female,18–25,I01,Veg Maharaja Mac,Burger,3,170,20,510,490,100,190
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O220342,2024-04-25,Dine-in,Card,C16185,Male,Under 18,I13,Masala Wedges,Sides,2,65,10,130,120,35,50
R103,McDonald's Amritsar,Amritsar,Punjab,O247142,2024-09-15,Dine-in,App,C12227,Female,26–35,I10,McFlurry,Dessert,2,90,10,180,170,60,50
R100,McDonald's Gurugram,Gurugram,Haryana,O274084,2024-08-05,Takeaway,Cash,C10602,Female,46–60,I01,Veg Maharaja Mac,Burger,2,170,15,340,325,100,125
R109,McDonald's Jammu,Jammu,Jammu and Kashmir,O270312,2024-12-17,Delivery,Cash,C13702,Female,60+,I16,Strawberry Shake,Beverage,1,100,0,100,100,60,40
R102,McDonald's Noida,Noida,Uttar Pradesh,O218760,2024-05-09,Dine-in,Card,C19116,Male,60+,I02,Chicken Maharaja Mac,Burger,3,190,15,570,555,115,210
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O299777,2025-01-05,Dine-in,App,C17708,Male,Under 18,I06,Fries - Large,Fries,2,80,10,160,150,35,80
R106,McDonald's Amritsar,Amritsar,Punjab,O276855,2025-01-07,Takeaway,Cash,C13684,Male,26–35,I12,Brownie Sundae,Dessert,3,110,20,330,310,65,115
R105,McDonald's Amritsar,Amritsar,Punjab,O275024,2025-03-24,Takeaway,Cash,C10074,Female,26–35,I04,McChicken,Burger,2,130,10,260,250,75,100
R107,McDonald's Amritsar,Amritsar,Punjab,O287960,2025-03-17,Dine-in,App,C19489,Male,18–25,I15,Peri Peri Fries,Fries,2,95,15,190,175,45,85
R105,McDonald's Amritsar,Amritsar,Punjab,O216365,2025-03-20,Dine-in,Card,C14643,Male,Under 18,I13,Masala Wedges,Sides,3,65,10,195,185,35,80
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O203293,2024-08-30,Dine-in,Card,C10257,Other,18–25,I15,Peri Peri Fries,Fries,1,95,10,95,85,45,40
R104,McDonald's Jammu,Jammu,Jammu and Kashmir,O259508,2024-08-13,Delivery,Cash,C17420,Male,Under 18,I16,Strawberry Shake,Beverage,3,100,15,300,285,60,105
R106,McDonald's Jaipur,Jaipur,Rajasthan,O243969,2024-12-12,Dine-in,Cash,C17343,Female,36–45,I02,Chicken Maharaja Mac,Burger,2,190,0,380,380,115,150
R108,McDonald's Jaipur,Jaipur,Rajasthan,O279074,2024-06-26,Delivery,Cash,C14811,Male,60+,I05,Fries - Regular,Fries,3,50,5,150,145,22,79
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O269115,2024-05-04,Takeaway,Cash,C17247,Male,26–35,I04,McChicken,Burger,2,130,5,260,255,75,105
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O229611,2024-08-06,Delivery,App,C17149,Male,46–60,I03,McAloo Tikki,Burger,3,55,0,165,165,30,75
R102,McDonald's Jaipur,Jaipur,Rajasthan,O293132,2025-01-03,Dine-in,Cash,C18041,Female,26–35,I17,Paneer Wrap,Burger,3,120,20,360,340,65,145
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O291323,2024-06-04,Delivery,App,C14591,Male,46–60,I09,Cold Coffee,Beverage,1,90,10,90,80,50,30
R110,McDonald's Dehradun,Dehradun,Uttarakhand,O298012,2024-10-08,Delivery,App,C10944,Male,26–35,I04,McChicken,Burger,3,130,10,390,380,75,155
R105,McDonald's Amritsar,Amritsar,Punjab,O223138,2024-09-08,Delivery,App,C14108,Male,26–35,I03,McAloo Tikki,Burger,3,55,15,165,150,30,60
R107,McDonald's Jammu,Jammu,Jammu and Kashmir,O246122,2025-03-17,Delivery,Cash,C11688,Female,60+,I17,Paneer Wrap,Burger,3,120,15,360,345,65,150
R109,McDonald's Jammu,Jammu,Jammu and Kashmir,O279957,2024-08-09,Dine-in,App,C13819,Male,60+,I13,Masala Wedges,Sides,2,65,20,130,110,35,40
R103,McDonald's Lucknow,Lucknow,Uttar Pradesh,O223216,2024-07-23,Dine-in,Cash,C15277,Female,26–35,I15,Peri Peri Fries,Fries,2,95,20,190,170,45,80
R110,McDonald's Gurugram,Gurugram,Haryana,O221669,2024-10-09,Dine-in,Card,C14379,Male,26–35,I07,Coca-Cola,Beverage,3,40,20,120,100,20,40
R101,McDonald's Delhi,Delhi,Delhi,O259084,2024-12-09,Delivery,Card,C13410,Female,36–45,I11,Soft Serve Cone,Dessert,3,30,5,90,85,10,55
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O217222,2025-03-15,Delivery,App,C10398,Male,Under 18,I01,Veg Maharaja Mac,Burger,3,170,10,510,500,100,200
R103,McDonald's Delhi,Delhi,Delhi,O226682,2025-03-21,Dine-in,Cash,C15404,Male,18–25,I01,Veg Maharaja Mac,Burger,3,170,15,510,495,100,195
R105,McDonald's Noida,Noida,Uttar Pradesh,O240597,2024-10-09,Delivery,Card,C18642,Female,36–45,I18,Chicken Nuggets,Sides,1,120,15,120,105,70,35
R107,McDonald's Gurugram,Gurugram,Haryana,O285884,2025-03-09,Dine-in,App,C17771,Female,46–60,I08,Sprite,Beverage,1,40,0,40,40,20,20
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O285648,2025-03-08,Takeaway,Cash,C18712,Other,Under 18,I10,McFlurry,Dessert,1,90,10,90,80,60,20
R104,McDonald's Chandigarh,Chandigarh,Chandigarh,O234265,2024-04-10,Delivery,Cash,C17653,Female,26–35,I01,Veg Maharaja Mac,Burger,2,170,20,340,320,100,120
R108,McDonald's Shimla,Shimla,Himachal Pradesh,O240601,2024-04-16,Dine-in,Cash,C19656,Female,60+,I03,McAloo Tikki,Burger,2,55,0,110,110,30,50
R108,McDonald's Amritsar,Amritsar,Punjab,O275108,2024-12-12,Delivery,Cash,C14030,Male,46–60,I15,Peri Peri Fries,Fries,2,95,10,190,180,45,90
R110,McDonald's Delhi,Delhi,Delhi,O217410,2024-11-25,Delivery,Cash,C11095,Male,Under 18,I08,Sprite,Beverage,3,40,0,120,120,20,60
R103,McDonald's Amritsar,Amritsar,Punjab,O247769,2024-07-14,Dine-in,Card,C18278,Male,36–45,I01,Veg Maharaja Mac,Burger,3,170,10,510,500,100,200
R104,McDonald's Jaipur,Jaipur,Rajasthan,O297332,2024-06-26,Delivery,App,C14956,Male,26–35,I20,Chocolate Shake,Beverage,3,100,0,300,300,60,120
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O205190,2024-10-25,Delivery,Cash,C13941,Female,26–35,I10,McFlurry,Dessert,1,90,15,90,75,60,15
R105,McDonald's Gurugram,Gurugram,Haryana,O284818,2024-11-20,Dine-in,Card,C11176,Male,60+,I20,Chocolate Shake,Beverage,1,100,10,100,90,60,30
R110,McDonald's Dehradun,Dehradun,Uttarakhand,O224563,2024-09-21,Takeaway,Cash,C12124,Female,26–35,I17,Paneer Wrap,Burger,2,120,20,240,220,65,90
R107,McDonald's Gurugram,Gurugram,Haryana,O232005,2024-04-29,Takeaway,Cash,C18924,Male,36–45,I03,McAloo Tikki,Burger,2,55,20,110,90,30,30
R110,McDonald's Gurugram,Gurugram,Haryana,O239014,2024-08-04,Delivery,App,C14737,Male,18–25,I16,Strawberry Shake,Beverage,1,100,5,100,95,60,35
R100,McDonald's Jaipur,Jaipur,Rajasthan,O224115,2025-02-02,Takeaway,Card,C11881,Female,Under 18,I03,McAloo Tikki,Burger,1,55,10,55,45,30,15
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O245262,2024-10-15,Delivery,Card,C12849,Male,46–60,I18,Chicken Nuggets,Sides,3,120,10,360,350,70,140
R107,McDonald's Chandigarh,Chandigarh,Chandigarh,O286249,2024-08-10,Dine-in,App,C16288,Female,26–35,I02,Chicken Maharaja Mac,Burger,2,190,20,380,360,115,130
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O244922,2024-05-17,Takeaway,Card,C18607,Male,26–35,I08,Sprite,Beverage,3,40,15,120,105,20,45
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O299045,2024-08-13,Dine-in,App,C12927,Female,18–25,I07,Coca-Cola,Beverage,3,40,5,120,115,20,55
R102,McDonald's Noida,Noida,Uttar Pradesh,O292258,2025-03-23,Dine-in,App,C16472,Male,26–35,I04,McChicken,Burger,2,130,15,260,245,75,95
R101,McDonald's Jaipur,Jaipur,Rajasthan,O285517,2025-03-05,Delivery,Card,C11539,Male,26–35,I07,Coca-Cola,Beverage,2,40,10,80,70,20,30
R105,McDonald's Shimla,Shimla,Himachal Pradesh,O207852,2024-12-24,Delivery,Cash,C11486,Male,36–45,I13,Masala Wedges,Sides,1,65,15,65,50,35,15
R104,McDonald's Delhi,Delhi,Delhi,O219587,2025-02-23,Delivery,Card,C16738,Female,Under 18,I02,Chicken Maharaja Mac,Burger,3,190,0,570,570,115,225
R101,McDonald's Amritsar,Amritsar,Punjab,O290311,2025-02-06,Dine-in,Card,C18165,Male,Under 18,I14,McPuff,Sides,1,42,15,42,27,20,7
R108,McDonald's Shimla,Shimla,Himachal Pradesh,O222130,2025-03-01,Takeaway,Cash,C12073,Male,60+,I19,Veg Pizza McPuff,Sides,3,42,20,126,106,22,40
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O244988,2025-03-01,Dine-in,App,C16217,Female,Under 18,I07,Coca-Cola,Beverage,3,40,20,120,100,20,40
R105,McDonald's Amritsar,Amritsar,Punjab,O294317,2024-07-26,Dine-in,Cash,C13626,Female,18–25,I04,McChicken,Burger,2,130,5,260,255,75,105
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O260556,2024-10-31,Dine-in,Card,C18790,Female,46–60,I17,Paneer Wrap,Burger,3,120,0,360,360,65,165
R104,McDonald's Gurugram,Gurugram,Haryana,O299191,2024-11-21,Takeaway,App,C15126,Female,26–35,I18,Chicken Nuggets,Sides,2,120,0,240,240,70,100
R104,McDonald's Amritsar,Amritsar,Punjab,O211535,2024-12-01,Dine-in,App,C15991,Male,46–60,I11,Soft Serve Cone,Dessert,3,30,10,90,80,10,50
R102,McDonald's Dehradun,Dehradun,Uttarakhand,O292984,2025-02-03,Delivery,Card,C16381,Male,18–25,I19,Veg Pizza McPuff,Sides,3,42,0,126,126,22,60
R109,McDonald's Shimla,Shimla,Himachal Pradesh,O230891,2024-10-04,Takeaway,Cash,C12781,Female,26–35,I08,Sprite,Beverage,3,40,5,120,115,20,55
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O221713,2024-12-28,Dine-in,Cash,C18877,Female,26–35,I11,Soft Serve Cone,Dessert,3,30,15,90,75,10,45
R105,McDonald's Chandigarh,Chandigarh,Chandigarh,O228620,2025-03-03,Dine-in,Card,C12046,Female,46–60,I05,Fries - Regular,Fries,2,50,10,100,90,22,46
R102,McDonald's Chandigarh,Chandigarh,Chandigarh,O269409,2024-10-10,Dine-in,Cash,C19155,Female,46–60,I01,Veg Maharaja Mac,Burger,2,170,10,340,330,100,130
R105,McDonald's Chandigarh,Chandigarh,Chandigarh,O216555,2024-05-15,Takeaway,App,C12938,Male,26–35,I02,Chicken Maharaja Mac,Burger,2,190,15,380,365,115,135
R102,McDonald's Gurugram,Gurugram,Haryana,O223239,2024-10-10,Dine-in,Card,C11267,Female,36–45,I09,Cold Coffee,Beverage,2,90,0,180,180,50,80
R109,McDonald's Amritsar,Amritsar,Punjab,O201550,2025-01-12,Delivery,App,C17395,Female,60+,I05,Fries - Regular,Fries,2,50,0,100,100,22,56
R103,McDonald's Gurugram,Gurugram,Haryana,O265574,2024-10-19,Delivery,Card,C18285,Female,46–60,I05,Fries - Regular,Fries,1,50,0,50,50,22,28
R101,McDonald's Noida,Noida,Uttar Pradesh,O299874,2024-08-02,Dine-in,Card,C10405,Male,Under 18,I12,Brownie Sundae,Dessert,3,110,15,330,315,65,120
R109,McDonald's Chandigarh,Chandigarh,Chandigarh,O206334,2024-08-14,Delivery,Cash,C12398,Male,18–25,I15,Peri Peri Fries,Fries,1,95,5,95,90,45,45
R107,McDonald's Gurugram,Gurugram,Haryana,O220015,2024-12-31,Takeaway,App,C11482,Female,26–35,I05,Fries - Regular,Fries,1,50,0,50,50,22,28
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O297881,2024-09-27,Delivery,Card,C13031,Female,Under 18,I07,Coca-Cola,Beverage,3,40,5,120,115,20,55
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O289206,2024-04-10,Takeaway,App,C14590,Male,26–35,I09,Cold Coffee,Beverage,2,90,15,180,165,50,65
R108,McDonald's Lucknow,Lucknow,Uttar Pradesh,O264341,2025-03-18,Takeaway,Card,C17627,Male,18–25,I08,Sprite,Beverage,2,40,20,80,60,20,20
R104,McDonald's Chandigarh,Chandigarh,Chandigarh,O250040,2024-09-22,Delivery,App,C10639,Female,18–25,I20,Chocolate Shake,Beverage,1,100,20,100,80,60,20
R108,McDonald's Jaipur,Jaipur,Rajasthan,O222371,2025-03-09,Takeaway,Card,C10480,Male,18–25,I10,McFlurry,Dessert,2,90,5,180,175,60,55
R109,McDonald's Noida,Noida,Uttar Pradesh,O270250,2025-02-26,Takeaway,App,C11327,Female,46–60,I12,Brownie Sundae,Dessert,3,110,20,330,310,65,115
R100,McDonald's Jaipur,Jaipur,Rajasthan,O207903,2024-08-12,Delivery,Card,C14899,Female,26–35,I04,McChicken,Burger,3,130,15,390,375,75,150
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O217412,2024-10-28,Takeaway,App,C10559,Male,60+,I16,Strawberry Shake,Beverage,3,100,15,300,285,60,105
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O240524,2024-07-22,Takeaway,Card,C12040,Female,Under 18,I03,McAloo Tikki,Burger,2,55,5,110,105,30,45
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O273960,2025-02-26,Delivery,Card,C11433,Female,36–45,I20,Chocolate Shake,Beverage,1,100,20,100,80,60,20
R104,McDonald's Noida,Noida,Uttar Pradesh,O257388,2025-03-22,Takeaway,Card,C17552,Male,Under 18,I03,McAloo Tikki,Burger,1,55,10,55,45,30,15
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O296625,2024-06-01,Delivery,App,C13323,Female,60+,I01,Veg Maharaja Mac,Burger,2,170,0,340,340,100,140
R110,McDonald's Noida,Noida,Uttar Pradesh,O201952,2024-09-21,Delivery,Card,C14541,Female,46–60,I06,Fries - Large,Fries,1,80,20,80,60,35,25
R108,McDonald's Delhi,Delhi,Delhi,O246791,2024-07-19,Delivery,Cash,C13255,Male,46–60,I20,Chocolate Shake,Beverage,3,100,10,300,290,60,110
R105,McDonald's Shimla,Shimla,Himachal Pradesh,O207907,2024-07-17,Dine-in,Cash,C12783,Male,Under 18,I07,Coca-Cola,Beverage,3,40,20,120,100,20,40
R107,McDonald's Jaipur,Jaipur,Rajasthan,O290100,2025-01-12,Takeaway,Card,C14054,Male,Under 18,I17,Paneer Wrap,Burger,2,120,0,240,240,65,110
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O209172,2025-01-26,Delivery,Card,C19726,Female,36–45,I04,McChicken,Burger,2,130,10,260,250,75,100
R101,McDonald's Lucknow,Lucknow,Uttar Pradesh,O280427,2024-06-13,Dine-in,Cash,C12072,Male,46–60,I16,Strawberry Shake,Beverage,2,100,10,200,190,60,70
R103,McDonald's Gurugram,Gurugram,Haryana,O259633,2024-11-23,Takeaway,App,C17813,Female,26–35,I11,Soft Serve Cone,Dessert,3,30,5,90,85,10,55
R109,McDonald's Lucknow,Lucknow,Uttar Pradesh,O242758,2024-06-19,Delivery,Card,C18737,Female,18–25,I19,Veg Pizza McPuff,Sides,1,42,20,42,22,22,0
R108,McDonald's Shimla,Shimla,Himachal Pradesh,O294234,2025-03-28,Takeaway,Cash,C19275,Male,36–45,I05,Fries - Regular,Fries,2,50,20,100,80,22,36
R103,McDonald's Gurugram,Gurugram,Haryana,O267490,2025-03-16,Delivery,App,C10620,Female,26–35,I15,Peri Peri Fries,Fries,3,95,5,285,280,45,145
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O248510,2024-08-03,Dine-in,App,C10722,Female,26–35,I02,Chicken Maharaja Mac,Burger,1,190,5,190,185,115,70
R108,McDonald's Gurugram,Gurugram,Haryana,O214485,2025-03-13,Dine-in,Card,C16754,Female,36–45,I06,Fries - Large,Fries,1,80,5,80,75,35,40
R105,McDonald's Delhi,Delhi,Delhi,O224915,2024-06-13,Delivery,App,C18560,Female,26–35,I12,Brownie Sundae,Dessert,1,110,5,110,105,65,40
R105,McDonald's Chandigarh,Chandigarh,Chandigarh,O290564,2024-12-31,Takeaway,Cash,C15402,Female,Under 18,I19,Veg Pizza McPuff,Sides,1,42,0,42,42,22,20
R107,McDonald's Delhi,Delhi,Delhi,O214056,2024-10-14,Takeaway,Card,C19550,Female,36–45,I03,McAloo Tikki,Burger,3,55,20,165,145,30,55
R105,McDonald's Delhi,Delhi,Delhi,O213825,2025-02-26,Delivery,Cash,C15847,Female,26–35,I09,Cold Coffee,Beverage,3,90,10,270,260,50,110
R106,McDonald's Lucknow,Lucknow,Uttar Pradesh,O275590,2024-07-23,Takeaway,Card,C10191,Male,18–25,I19,Veg Pizza McPuff,Sides,2,42,10,84,74,22,30
R107,McDonald's Noida,Noida,Uttar Pradesh,O218257,2024-10-02,Delivery,Card,C11055,Female,36–45,I06,Fries - Large,Fries,2,80,10,160,150,35,80
R107,McDonald's Noida,Noida,Uttar Pradesh,O212934,2025-01-30,Delivery,Card,C10113,Male,36–45,I09,Cold Coffee,Beverage,3,90,10,270,260,50,110
R107,McDonald's Dehradun,Dehradun,Uttarakhand,O200643,2024-11-05,Dine-in,Card,C15602,Male,Under 18,I04,McChicken,Burger,1,130,15,130,115,75,40
R103,McDonald's Shimla,Shimla,Himachal Pradesh,O251233,2024-08-22,Takeaway,Cash,C14667,Female,36–45,I04,McChicken,Burger,1,130,20,130,110,75,35
R100,McDonald's Noida,Noida,Uttar Pradesh,O225579,2024-09-07,Dine-in,App,C16746,Male,18–25,I09,Cold Coffee,Beverage,1,90,10,90,80,50,30
R103,McDonald's Amritsar,Amritsar,Punjab,O230240,2025-01-15,Dine-in,App,C16509,Female,46–60,I08,Sprite,Beverage,2,40,20,80,60,20,20
R105,McDonald's Delhi,Delhi,Delhi,O287960,2024-04-07,Takeaway,Card,C12882,Male,26–35,I09,Cold Coffee,Beverage,3,90,0,270,270,50,120
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O288118,2024-09-14,Dine-in,App,C15271,Male,26–35,I05,Fries - Regular,Fries,1,50,5,50,45,22,23
R104,McDonald's Jammu,Jammu,Jammu and Kashmir,O202386,2024-05-28,Takeaway,Cash,C18227,Male,Under 18,I05,Fries - Regular,Fries,1,50,20,50,30,22,8
R105,McDonald's Jaipur,Jaipur,Rajasthan,O250063,2024-05-07,Takeaway,Card,C16478,Female,Under 18,I03,McAloo Tikki,Burger,1,55,20,55,35,30,5
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O289887,2024-04-11,Delivery,App,C10036,Male,Under 18,I15,Peri Peri Fries,Fries,1,95,10,95,85,45,40
R102,McDonald's Dehradun,Dehradun,Uttarakhand,O217114,2024-08-20,Takeaway,Cash,C11203,Male,36–45,I13,Masala Wedges,Sides,3,65,0,195,195,35,90
R105,McDonald's Jammu,Jammu,Jammu and Kashmir,O233743,2024-06-30,Dine-in,App,C11727,Male,18–25,I02,Chicken Maharaja Mac,Burger,1,190,10,190,180,115,65
R107,McDonald's Delhi,Delhi,Delhi,O283008,2025-01-11,Takeaway,Cash,C11620,Female,18–25,I03,McAloo Tikki,Burger,3,55,10,165,155,30,65
R105,McDonald's Gurugram,Gurugram,Haryana,O288644,2024-09-17,Delivery,Cash,C10815,Female,46–60,I11,Soft Serve Cone,Dessert,2,30,5,60,55,10,35
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O205646,2025-02-20,Takeaway,Card,C19436,Male,36–45,I01,Veg Maharaja Mac,Burger,1,170,5,170,165,100,65
R102,McDonald's Delhi,Delhi,Delhi,O235325,2024-05-25,Delivery,Cash,C11255,Male,18–25,I14,McPuff,Sides,3,42,20,126,106,20,46
R109,McDonald's Shimla,Shimla,Himachal Pradesh,O207876,2025-01-30,Takeaway,Cash,C11543,Male,26–35,I03,McAloo Tikki,Burger,1,55,10,55,45,30,15
R103,McDonald's Noida,Noida,Uttar Pradesh,O248003,2024-09-06,Dine-in,App,C18862,Female,46–60,I05,Fries - Regular,Fries,2,50,10,100,90,22,46
R110,McDonald's Chandigarh,Chandigarh,Chandigarh,O266430,2024-11-12,Delivery,App,C16071,Male,60+,I14,McPuff,Sides,1,42,10,42,32,20,12
R104,McDonald's Noida,Noida,Uttar Pradesh,O286972,2024-11-01,Delivery,Cash,C11001,Male,60+,I06,Fries - Large,Fries,2,80,15,160,145,35,75
R109,McDonald's Shimla,Shimla,Himachal Pradesh,O215301,2024-07-02,Delivery,App,C10958,Male,Under 18,I19,Veg Pizza McPuff,Sides,1,42,15,42,27,22,5
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O220499,2024-04-27,Delivery,Card,C12371,Other,60+,I09,Cold Coffee,Beverage,2,90,10,180,170,50,70
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O213683,2024-10-10,Takeaway,Card,C10026,Female,18–25,I10,McFlurry,Dessert,3,90,0,270,270,60,90
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O267650,2024-08-23,Takeaway,App,C15693,Female,60+,I13,Masala Wedges,Sides,1,65,20,65,45,35,10
R100,McDonald's Jaipur,Jaipur,Rajasthan,O294228,2024-08-29,Dine-in,App,C16533,Female,60+,I07,Coca-Cola,Beverage,1,40,15,40,25,20,5
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O218469,2024-06-02,Delivery,App,C17939,Male,Under 18,I18,Chicken Nuggets,Sides,2,120,20,240,220,70,80
R106,McDonald's Jammu,Jammu,Jammu and Kashmir,O244220,2024-06-22,Delivery,Cash,C15475,Female,36–45,I02,Chicken Maharaja Mac,Burger,1,190,20,190,170,115,55
R106,McDonald's Amritsar,Amritsar,Punjab,O260180,2024-04-29,Delivery,App,C14895,Female,36–45,I08,Sprite,Beverage,1,40,10,40,30,20,10
R103,McDonald's Shimla,Shimla,Himachal Pradesh,O290344,2024-08-30,Delivery,Cash,C14833,Female,26–35,I03,McAloo Tikki,Burger,3,55,20,165,145,30,55
